,Unnamed: 0,movieId,rating_mean,genres,databaseId,title
2732,18393895,55280,3.7,Comedy|Drama,134064,Lars and the Real Girl (2007)
2733,18397100,55282,3.11,Horror|Thriller,182881,30 Days of Night (2007)
2734,18399347,55290,3.8,Crime|Drama|Mystery,136369,Gone Baby Gone (2007)
2735,18403936,55294,3.17,Comedy|Crime|Drama,147979,Weirdsville (2007)
2736,18403960,55363,3.64,Crime|Drama|Western,182669,The Assassination of Jesse James by the Coward Robert Ford(2007)
2737,18406684,55442,3.94,Animation|Drama,100602,Persepolis (2007)
2738,18410339,55507,3.71,Drama,119347,"Mary, Queen of Scots (1971)"
2739,18410363,55553,3.07,Comedy|Horror,186006,Black Sheep (2006)
2740,18410918,55577,2.75,Crime|Horror|Thriller,184479,Saw IV (2007)
2741,18412821,55713,3.5,Crime|Drama|Film-Noir,176375,The Reckless Moment (1949)
2742,18412848,55765,3.8,Crime|Drama|Thriller,85637,American Gangster (2007)
2743,18420700,55768,2.81,Animation|Comedy,77195,Bee Movie (2007)
2744,18422816,55820,4.01,Crime|Drama,124848,No Country for Old Men (2007)
2745,18441338,55872,3.6,Drama|Musical,196132,August Rush (2007)
2746,18442673,55908,3.96,Drama|Sci-Fi,173187,The Man from Earth(2007)
2747,18446001,55955,2.65,Children|Comedy|Fantasy,193309,Fred Claus (2007)
2748,18446389,56003,2.7,Comedy|Drama|Sci-Fi|Thriller,192160,Southland Tales (2006)
2749,18446897,56079,3.1,Comedy,146297,Smiley Face (2007)
2750,18447114,56093,3.55,Crime|Drama|Thriller|War,113279,12 (2007)
2751,18447271,56145,3.51,Horror|Sci-Fi,194607,The Mist(2007)
2752,18451020,56152,3.51,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,149249,Enchanted (2007)
2753,18459006,56158,2.83,Comedy|Drama|Romance,94460,This Christmas (2007)
2754,18459052,56165,2.73,Horror|Thriller,149908,P2 (2007)
2755,18459259,56171,3.11,Adventure|Children|Fantasy,176558,The Golden Compass(2007)
2756,18462513,56174,3.5,Action|Horror|Sci-Fi|Thriller|IMAX,92882,I Am Legend (2007)
2757,18476876,56176,2.38,Children|Comedy,175360,Alvin and the Chipmunks (2007)
2758,18478061,56251,3.78,Animation|Comedy|Sci-Fi,84903,Futurama: Bender's Big Score (2007)
2759,18480070,56367,3.75,Comedy|Drama|Romance,88487,Juno (2007)
2760,18499199,56389,3.33,Drama|Romance,108943,My Blueberry Nights (2007)
2761,18499820,56485,3.13,Drama|Thriller,176207,Return to Sender (2004)
2762,18499839,56587,3.59,Comedy|Drama,149788,The Bucket List(2007)
2763,18503962,56715,3.84,Drama|Fantasy|Romance,174394,Wristcutters: A Love Story (2006)
2764,18505483,56757,3.48,Drama|Horror|Musical|Thriller,133997,Sweeney Todd: The Demon Barber of Fleet Street (2007)
2765,18519299,56775,3.26,Action|Adventure,109424,National Treasure: Book of Secrets (2007)
2766,18523981,56782,3.97,Drama|Western,105556,There Will Be Blood (2007)
2767,18534042,56788,3.65,Comedy|Drama|War,160470,Charlie Wilson's War (2007)
2768,18536900,56805,3.28,Comedy|Musical,194272,Walk Hard: The Dewey Cox Story (2007)
2769,18538027,56848,2.82,Action|Crime|Thriller,83389,Ricochet (1991)
2770,18538116,56915,3.15,Adventure|Children|Fantasy,124032,The Water Horse: Legend of the Deep(2007)
2771,18538514,56921,3.74,Action|Drama|Sci-Fi|Thriller,177359,Battlestar Galactica: Razor (2007)
2772,18539746,56941,3.5,Comedy|Drama|Romance,118353,P.S. I Love You (2007)
2773,18542307,56945,3.03,Comedy|Romance,125099,The Perfect Holiday(2007)
2774,18542389,56949,3.16,Comedy|Romance,153411,27 Dresses (2008)
2775,18546173,57368,3.3,Action|Mystery|Sci-Fi|Thriller,76519,Cloverfield (2008)
2776,18559149,57421,2.95,Comedy|Horror,197303,Hatchet (2006)
2777,18559291,57522,2.43,Comedy|Crime,76935,First Sunday (2008)
2778,18559356,57530,2.7,Drama,142272,How She Move (2007)
2779,18559378,57532,1.63,Comedy,183135,Meet the Spartans (2008)
2780,18560328,57534,2.63,Drama|Horror|Thriller,203168,The Eye(2008)
2781,18560761,57536,2.55,Comedy,77910,Strange Wilderness (2008)
2782,18560986,57637,3.06,Horror|Sci-Fi|Thriller,193321,The Signal(2007)
2783,18561177,57640,3.36,Action|Adventure|Fantasy|Sci-Fi,155044,Hellboy II: The Golden Army (2008)
2784,18566077,57669,3.88,Comedy|Crime|Drama|Thriller,127795,In Bruges (2008)
2785,18576750,57910,2.93,Comedy|Horror,158269,Teeth (2007)
2786,18577259,57951,2.95,Action|Adventure|Comedy|Romance,75984,Fool's Gold (2008)
2787,18578146,58025,3.05,Action|Adventure|Drama|Sci-Fi|Thriller,104137,Jumper (2008)
2788,18582609,58029,3.34,Drama,78950,It's a Free World... (2007)
2789,18582650,58047,3.57,Comedy|Drama|Romance,130771,"Definitely, Maybe (2008)"
2790,18585079,58078,3.32,Crime|Drama|Romance|Thriller,160428,The Air I Breathe(2007)
2791,18585385,58103,3.28,Action|Drama|Thriller,195497,Vantage Point (2008)
2792,18587099,58105,3.29,Adventure|Children|Drama|Fantasy|IMAX,147958,The Spiderwick Chronicles(2008)
2793,18588335,58154,3.39,Drama|Romance,104192,The Other Boleyn Girl(2008)
2794,18589557,58156,2.89,Comedy,105916,Semi-Pro (2008)
2795,18590603,58162,3.26,Comedy|Romance,78207,Run Fatboy Run (2007)
2796,18591700,58191,3.78,Documentary,165525,Taxi to the Dark Side (2007)
2797,18592008,58295,3.61,Action|Crime|Thriller,191270,The Bank Job(2008)
2798,18595080,58299,3.31,Adventure|Animation|Children|Comedy,150798,Horton Hears a Who! (2008)
2799,18597207,58315,2.03,Comedy,112297,The Love Guru(2008)
2800,18597941,58365,3.38,Animation|Documentary,172129,Chicago 10 (2007)
2801,18597983,58559,4.17,Action|Crime|Drama|IMAX,134106,The Dark Knight(2008)
2802,18642721,58627,3.31,Action,108706,Never Back Down (2008)
2803,18643192,58803,3.51,Crime|Drama|Romance|Thriller,127378,21 (2008)
2804,18648168,58876,3.2,Drama|War,170707,Stop-Loss (2008)
2805,18648366,58975,2.84,Horror|Thriller,93860,The Ruins(2008)
2806,18648923,58998,3.57,Comedy|Romance,116976,Forgetting Sarah Marshall (2008)
2807,18655783,59014,2.26,Action|Comedy|Sci-Fi,201368,Superhero Movie (2008)
2808,18656450,59016,3.32,Crime|Drama|Thriller,178938,Street Kings (2008)
2809,18657170,59022,3.14,Adventure|Comedy,151702,Harold & Kumar Escape from Guantanamo Bay (2008)
2810,18659302,59037,3.01,Action|Children|Sci-Fi|IMAX,84009,Speed Racer (2008)
2811,18660155,59103,3.29,Action|Adventure|Comedy|Fantasy,103663,The Forbidden Kingdom(2008)
2812,18661327,59126,3.6,Comedy|Documentary,81232,Religulous (2008)
2813,18662771,59143,3.33,Comedy|Documentary,93238,Super High Me (2007)
2814,18663170,59256,3.09,Action|Drama|Thriller,144481,Deception (2008)
2815,18663462,59258,3.1,Comedy,168289,Baby Mama (2008)
2816,18664543,59306,2.07,Horror|Mystery|Thriller,165728,Prom Night (2008)
2817,18664817,59315,3.85,Action|Adventure|Sci-Fi,99583,Iron Man (2008)
2818,18691496,59333,3.14,Comedy|Romance,144901,Made of Honor (2008)
2819,18692414,59369,3.77,Action|Crime|Drama|Thriller,134823,Taken (2008)
2820,18715476,59387,3.93,Adventure|Drama|Fantasy,158274,The Fall(2006)
2821,18718167,59392,3.67,Action|Fantasy|Sci-Fi,133626,Stargate: The Ark of Truth (2008)
2822,18718735,59501,3.22,Adventure|Children|Fantasy,152830,The Chronicles of Narnia: Prince Caspian(2008)
2823,18722261,59604,3.26,Crime|Drama|Horror|Thriller,97346,The Girl Next Door(2007)
2824,18722543,59607,3.54,Documentary,138185,King Corn (2007)
2825,18722649,59615,2.92,Action|Adventure|Comedy|Sci-Fi,147598,Indiana Jones and the Kingdom of the Crystal Skull (2008)
2826,18730920,59715,2.68,Horror|Mystery|Thriller,140825,Shutter (2008)
2827,18731133,59725,2.81,Comedy|Romance,139964,Sex and the City (2008)
2828,18733258,59727,3.12,Horror|Thriller,200135,The Strangers(2008)
2829,18734169,59784,3.62,Action|Animation|Children|Comedy|IMAX,105827,Kung Fu Panda (2008)
2830,18745708,59900,2.59,Comedy,108426,You Don't Mess with the Zohan (2008)
2831,18748359,60007,3.36,Adventure|Sci-Fi,159550,Doctor Who (1996)
2832,18748522,60037,2.44,Drama|Sci-Fi|Thriller,192810,The Happening(2008)
2833,18750603,60040,3.2,Action|Sci-Fi,76706,The Incredible Hulk(2008)
2834,18756280,60072,3.24,Action|Thriller,146475,Wanted (2008)
2835,18761633,60074,3.15,Action|Adventure|Comedy|Crime|Fantasy,83948,Hancock (2008)
2836,18769262,60126,3.16,Action|Comedy,201366,Get Smart (2008)
2837,18772675,60397,3.09,Comedy|Musical|Romance,124268,Mamma Mia! (2008)
2838,18775495,60471,3.08,Action|Adventure|Horror|Sci-Fi|Thriller,162964,Rogue (2007)
2839,18775667,60514,2.84,Action|Adventure|Sci-Fi,127231,Journey to the Center of the Earth (2008)
2840,18777103,60516,2.48,Adventure|Children|Comedy|Romance|Sci-Fi,198146,Meet Dave (2008)
2841,18777545,60538,2.48,Horror|Thriller,151539,Shrooms (2007)
2842,18777668,60684,3.71,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,168664,Watchmen (2009)
2843,18789740,60753,3.69,Crime|Drama,181683,Felon (2008)
2844,18790509,60756,3.42,Comedy,111918,Step Brothers (2008)
2845,18794465,60766,3.83,Documentary,191911,Man on Wire (2008)
2846,18796471,60941,3.02,Horror|Mystery|Thriller,144894,The Midnight Meat Train(2008)
2847,18796898,60950,3.6,Comedy|Drama|Romance,195045,Vicky Cristina Barcelona (2008)
2848,18800576,60981,2.99,Action|Animation,174953,Fist of the North Star (1986)
2849,18800612,61024,3.47,Action|Comedy|Crime,84273,Pineapple Express (2008)
2850,18806349,61041,3.25,Crime|Drama,166710,The Take(2007)
2851,18806365,61048,2.86,Comedy|Drama|Romance,127243,Expired (2007)
2852,18806379,61071,3.17,Adventure|Comedy|Drama|Romance,173155,The Sisterhood of the Traveling Pants 2(2008)
2853,18806815,61123,2.48,Comedy|Drama|Musical|Romance,106407,High School Musical 2 (2007)
2854,18807543,61132,3.37,Action|Adventure|Comedy|War,192815,Tropic Thunder (2008)
2855,18814654,61160,3.0,Action|Adventure|Animation|Sci-Fi,107486,Star Wars: The Clone Wars (2008)
2856,18816309,61248,3.09,Action|Adventure|Sci-Fi|Thriller,82763,Death Race (2008)
2857,18818226,61250,2.88,Comedy,143859,The House Bunny(2008)
2858,18819173,61262,3.08,Horror|Mystery|Thriller,102652,Mirrors (2008)
2859,18819934,61301,2.78,Comedy|Horror,125813,American Zombie (2007)
2860,18819950,61323,3.53,Comedy|Crime|Drama,203386,Burn After Reading (2008)
2861,18827932,61348,1.27,Comedy,200256,Disaster Movie (2008)
2862,18828525,61352,3.52,Crime|Drama|Thriller,113925,Traitor (2008)
2863,18829309,61354,2.35,Comedy,182681,College (2008)
2864,18829425,61401,2.37,Action|Comedy|Fantasy|Thriller,138525,The Spirit(2008)
2865,18830128,61697,2.92,Crime|Mystery|Thriller,116311,Righteous Kill (2008)
2866,18830750,61705,2.92,Drama|Thriller,202284,Lakeview Terrace (2008)
2867,18831235,61934,2.69,Action|Comedy,81209,Freebie and the Bean (1974)
2868,18831270,61986,3.38,Western,123917,Appaloosa (2008)
2869,18831815,62049,3.71,Drama|Sci-Fi,132965,1984 (1956)
2870,18832343,62081,3.26,Action|Crime|Thriller|IMAX,146872,Eagle Eye (2008)
2871,18834482,62137,3.0,Drama|Romance,192060,Nights in Rodanthe (2008)
2872,18834718,62155,3.39,Comedy|Drama|Romance,204477,Nick and Norah's Infinite Playlist (2008)
2873,18838484,62203,3.56,Horror,165396,Martyrs (2008)
2874,18839147,62235,3.48,Drama|Thriller,137303,Red (2008)
2875,18839316,62293,3.51,Drama|Romance,116458,The Duchess(2008)
2876,18840203,62344,3.32,Drama|Romance,92911,Rachel Getting Married (2008)
2877,18841008,62374,3.59,Action|Drama|Thriller,176243,Body of Lies (2008)
2878,18843188,62376,3.42,Adventure|Children|Sci-Fi,161296,City of Ember (2008)
2879,18844528,62394,2.58,Action|Crime|Drama|Thriller,159731,Max Payne (2008)
2880,18845826,62434,3.24,Comedy|Drama|Romance,192431,Zack and Miri Make a Porno (2008)
2881,18849270,62437,3.12,Drama,170262,W. (2008)
2882,18849971,62439,3.16,Comedy|Romance,131948,My Best Friend's Girl (2008)
2883,18850403,62511,3.75,Comedy|Drama,103991,"Synecdoche, New York (2008)"
2884,18852067,62553,3.65,Drama,168960,The Secret Life of Bees(2008)
2885,18852443,62849,3.69,Action|Crime,199948,RocknRolla (2008)
2886,18855257,62912,2.49,Musical,123754,High School Musical 3: Senior Year (2008)
2887,18855889,62999,3.23,Action|Adventure|Animation|Children|Comedy|IMAX,170530,Madagascar: Escape 2 Africa (2008)
2888,18858301,63062,3.69,Crime|Drama|Mystery,87090,Changeling (2008)
2889,18861227,63072,3.61,Adventure|Drama|Thriller,155661,The Road(2009)
2890,18864687,63082,3.85,Crime|Drama|Romance,121678,Slumdog Millionaire (2008)
2891,18884689,63113,3.32,Action|Adventure|Thriller,111435,Quantum of Solace (2008)
2892,18891900,63131,3.54,Comedy,193059,Role Models (2008)
2893,18895599,63393,2.58,Comedy|Musical|Romance,144730,Camp Rock (2008)
2894,18895888,63436,2.75,Crime|Horror|Thriller,170756,Saw V (2008)
2895,18897211,63479,3.22,Comedy,103452,Sex Drive (2008)
2896,18898165,63540,1.84,Adventure|Children|Comedy,144079,Beverly Hills Chihuahua (2008)
2897,18898442,63826,3.26,Action|Horror|Thriller,187932,Splinter (2008)
2898,18898749,63853,3.17,Adventure|Drama|War|Western,197481,Australia (2008)
2899,18900159,63859,3.36,Action|Adventure|Animation|Children|Comedy,148773,Bolt (2008)
2900,18903761,63876,3.75,Drama,140651,Milk (2008)
2901,18907931,63992,2.42,Drama|Fantasy|Romance|Thriller,194583,Twilight (2008)
2902,18914060,64030,3.17,Action|Adventure|Crime|Thriller,184022,Transporter 3 (2008)
2903,18915873,64032,2.86,Comedy,178948,Four Christmases (2008)
2904,18916526,64114,3.46,Drama|Romance,169586,Fireproof (2008)
2905,18916728,64497,2.8,Drama|Sci-Fi|Thriller|IMAX,159275,The Day the Earth Stood Still(2008)
2906,18918907,64614,3.92,Crime|Drama,79779,Gran Torino (2008)
2907,18932581,64620,3.77,Drama,205609,Frost/Nixon (2008)
2908,18935572,64622,3.78,Drama|Romance,200009,The Reader(2008)
2909,18938141,64716,3.72,Drama,161966,Seven Pounds (2008)
2910,18942351,64839,3.79,Drama,100727,The Wrestler(2008)
2911,18949221,64957,3.6,Drama|Fantasy|Mystery|Romance,154189,The Curious Case of Benjamin Button(2008)
2912,18960028,64969,3.38,Comedy,143259,Yes Man (2008)
2913,18965807,65078,4.5,Drama|Romance,91519,Jane Austen in Manhattan (1980)
2914,18965808,65088,3.06,Adventure|Children|Comedy,160915,Bedtime Stories (2008)
2915,18967094,65126,3.31,Comedy|Drama,174560,Choke (2008)
2916,18967759,65130,3.52,Drama|Romance,197052,Revolutionary Road (2008)
2917,18969548,65188,4.06,Documentary,183631,Dear Zachary: A Letter to a Son About His Father (2008)
2918,18970532,65193,3.14,Drama|Romance,157018,Wild Child (2008)
2919,18970835,65216,3.59,Drama|Thriller|War,168084,Defiance (2008)
2920,18972223,65230,3.28,Comedy|Drama,122154,Marley & Me (2008)
2921,18974443,65310,3.0,Comedy|Horror|Musical,180109,Poultrygeist: Night of the Chicken Dead (2006)
2922,18974544,65465,3.24,Drama|Romance,184134,Last Chance Harvey (2008)
2923,18974892,65514,3.95,Action|Drama|War,168985,Ip Man (2008)
2924,18980844,65567,3.01,Drama|Mystery|Thriller,146189,Passengers (2008)
2925,18981086,65585,2.94,Comedy|Romance,88624,Bride Wars (2009)
2926,18982228,65612,3.61,Adventure|Drama,84007,Castaway (1986)
2927,18982459,65682,3.35,Action|Fantasy|Horror|Thriller,202588,Underworld: Rise of the Lycans (2009)
2928,18984737,65685,3.16,Adventure|Fantasy,153492,Inkheart (2008)
2929,18985466,65802,2.37,Action|Comedy|Crime,198460,Paul Blart: Mall Cop (2009)
2930,18986676,65810,3.2,Drama|Musical,93523,Notorious (2009)
2931,18986894,65866,3.45,Crime|Drama,156059,Three Strangers (1946)
2932,18986904,65882,3.19,Drama|Horror|Mystery|Thriller,135307,The Uninvited(2009)
2933,18987351,65927,2.74,Action|Mystery|Thriller,199993,Night Train (2009)
2934,18987414,66090,3.42,Horror|Thriller,109323,Eden Lake (2008)
2935,18987921,66097,3.73,Animation|Fantasy|Thriller,120150,Coraline (2009)
2936,18994466,66156,3.3,Thriller,112455,The Escapist(2008)
2937,18994600,66203,3.27,Comedy|Drama|Romance,180600,He's Just Not That Into You (2009)
2938,18996895,66304,2.72,Adventure|Children|Comedy,184509,Hotel for Dogs (2009)
2939,18997111,66385,3.53,Drama|War,96040,Taking Chance (2009)
2940,18997304,66509,3.11,Comedy|Drama,160652,Funny People (2009)
2941,18998849,66665,3.67,Comedy|Drama|Romance,132051,Away We Go (2009)
2942,19000096,66783,2.59,Horror,141458,Friday the 13th (2009)
2943,19000603,66934,3.96,Comedy|Drama|Musical|Sci-Fi,206064,Dr. Horrible's Sing-Along Blog (2008)
2944,19005350,67073,2.65,Horror,134016,Day of the Dead (2008)
2945,19005563,67087,3.58,Comedy,113213,"I Love You, Man (2009)"
2946,19009527,67098,3.66,Adventure,134981,Billy Budd (1962)
2947,19009561,67138,3.49,Comedy|Crime,77818,Live Free or Die (2006)
2948,19009633,67186,3.11,Horror|Thriller,82473,The Haunting in Connecticut(2009)
2949,19010056,67197,2.96,Action|Drama|Mystery|Sci-Fi|Thriller,127275,Knowing (2009)
2950,19012670,67267,3.49,Comedy|Drama,87826,Sunshine Cleaning (2008)
2951,19013771,67408,3.14,Animation|Sci-Fi|IMAX,107383,Monsters vs. Aliens (2009)
2952,19016268,67534,2.94,Comedy,168781,Big Stan (2007)
2953,19016473,67734,3.41,Comedy|Drama,162326,Adventureland (2009)
2954,19019531,67784,3.01,Drama,191818,The Cake Eaters(2007)
2955,19019615,67788,3.03,Comedy|Romance,122364,Confessions of a Shopaholic (2009)
2956,19020780,67839,3.42,Comedy|Drama|War,155642,The Lucky Ones(2008)
2957,19020871,67867,1.67,Action|Adventure|Fantasy|Sci-Fi,80576,Dragonball Evolution (2009)
2958,19021427,67869,3.08,Action|Adventure|Sci-Fi,124193,Flash Gordon (1936)
2959,19021457,67892,3.15,Comedy|Musical|Romance,83116,Can-Can (1960)
2960,19021470,67997,3.83,Comedy,149793,In the Loop (2009)
2961,19022948,68135,3.08,Comedy|Drama,77609,17 Again (2009)
2962,19025801,68157,4.0,Action|Drama|War,107554,Inglourious Basterds (2009)
2963,19048850,68205,3.1,Action|Comedy|Crime,198346,Crank: High Voltage (2009)
2964,19050691,68237,4.02,Drama|Mystery|Sci-Fi|Thriller,179943,Moon (2009)
2965,19061626,68269,3.74,Drama|Romance,142850,The Young Victoria(2009)
2966,19062378,68319,3.22,Action|Sci-Fi|Thriller,184089,X-Men Origins: Wolverine (2009)
2967,19069748,68358,3.85,Action|Adventure|Sci-Fi|IMAX,182674,Star Trek (2009)
2968,19103128,68444,3.11,Comedy,125515,The Great Buck Howard(2008)
2969,19103305,68522,3.89,Documentary,137463,Earth (2007)
2970,19103757,68554,3.27,Crime|Drama|Mystery|Thriller,128786,Angels & Demons (2009)
2971,19108079,68659,3.23,Adventure|Comedy|Drama,104147,Fanboys (2009)
2972,19108739,68791,3.12,Action|Adventure|Sci-Fi|Thriller,98165,Terminator Salvation (2009)
2973,19113272,68793,3.02,Action|Comedy|IMAX,203457,Night at the Museum: Battle of the Smithsonian (2009)
2974,19115645,68835,3.52,Adventure|Fantasy|Musical|Romance,120709,Were the World Mine (2008)
2975,19115744,68932,3.3,Drama|Musical,138451,The Soloist(2009)
2976,19116311,68941,3.18,Drama|Horror|Thriller,158950,The Last House on the Left (2009)
2977,19116842,68952,3.16,Comedy|Horror,79665,Drag Me to Hell (2009)
2978,19119114,68954,3.97,Adventure|Animation|Children|Drama,133249,Up (2009)
2979,19145254,68965,1.57,Comedy|Musical,105979,Dance Flick (2009)
2980,19145332,69075,2.88,Comedy,136293,Trojan War (1997)
2981,19145368,69122,3.62,Comedy|Crime,135571,The Hangover (2009)
2982,19178800,69134,3.42,Drama|Fantasy,181960,Antichrist (2009)
2983,19180402,69278,2.7,Action|Adventure|Comedy|Sci-Fi,173282,Land of the Lost (2009)
2984,19181135,69406,3.51,Comedy|Romance,123015,The Proposal(2009)
2985,19185566,69436,2.42,Adventure|Comedy,99452,Year One (2009)
2986,19186775,69453,2.89,Adventure|Sci-Fi,152590,The Land That Time Forgot(1975)
2987,19186836,69481,3.73,Action|Drama|Thriller|War,79698,The Hurt Locker(2008)
2988,19195135,69524,3.96,Action|Adventure,101775,Raiders of the Lost Ark (1981)
2989,19196438,69526,2.75,Action|Adventure|Sci-Fi|IMAX,175295,Transformers: Revenge of the Fallen (2009)
2990,19205236,69542,3.15,Adventure|Drama,85298,K2 (1991)
2991,19205309,69604,3.55,Comedy|Romance,203950,Whatever Works (2009)
2992,19206373,69606,2.87,Comedy|Fantasy|Romance,148361,Ghosts of Girlfriends Past (2009)
2993,19207193,69640,3.3,Crime|Drama|Thriller,106662,Public Enemies (2009)
2994,19209772,69644,3.31,Action|Adventure|Animation|Children|Comedy|Romance,105060,Ice Age: Dawn of the Dinosaurs (2009)
2995,19212730,69654,3.59,Action|Drama|Thriller,94189,Prison Break: The Final Break (2009)
2996,19212957,69704,1.71,Adventure|Comedy|Fantasy|Horror,124079,Night of the Living Dead 3D (2006)
2997,19212995,69712,3.54,Drama,151938,My Sister's Keeper (2009)
2998,19213689,69844,3.85,Adventure|Fantasy|Mystery|Romance|IMAX,159991,Harry Potter and the Half-Blood Prince (2009)
2999,19227804,69951,3.41,Drama|Fantasy,94856,The Imaginarium of Doctor Parnassus(2009)
3000,19229986,70159,3.39,Drama|Horror|Mystery|Thriller,88463,Orphan (2009)
3001,19231452,70183,3.25,Comedy|Drama|Romance,89602,The Ugly Truth(2009)
3002,19233487,70208,3.16,Horror|Thriller,131411,"Perfect Getaway, A (2009)"
3003,19233930,70282,2.63,Adventure|Children|Fantasy|Sci-Fi,156677,Aliens in the Attic (2009)
3004,19234135,70286,3.81,Mystery|Sci-Fi|Thriller,86245,District 9 (2009)
3005,19252373,70293,3.51,Comedy|Drama|Romance,119594,Julie & Julia (2009)
3006,19255116,70301,2.62,Crime|Drama|Thriller,164872,Obsessed (2009)
3007,19255261,70305,2.81,Adventure|Children|Fantasy|Sci-Fi|Thriller,86652,Race to Witch Mountain (2009)
3008,19255934,70336,2.8,Action|Adventure|Sci-Fi|Thriller,86272,G.I. Joe: The Rise of Cobra (2009)
3009,19258029,70361,2.78,Action|Thriller,164565,12 Rounds (2009)
3010,19258314,70366,1.98,Comedy|Horror,191759,"Silent Night, Deadly Night Part 2 (1987)"
3011,19258359,70410,3.07,Drama|Mystery|Thriller,152993,The Killing Room(2009)
3012,19258471,70562,3.18,Comedy|Drama|Romance,103784,The Ramen Girl(2008)
3013,19258567,70565,2.84,Comedy,198425,"The Goods: Live Hard, Sell Hard(2009)"
3014,19258741,70599,3.6,Drama|Romance|Sci-Fi,87664,The Time Traveler's Wife(2009)
3015,19260667,70641,2.59,Comedy,104919,Miss March (2009)
3016,19260814,70643,3.34,Comedy|Drama|Musical,103213,Bandslam (2009)
3017,19260930,70695,2.4,Drama|Horror|Thriller,121328,The Haunting of Molly Hartley(2008)
3018,19260975,70706,2.59,Action|Drama,177325,Fighting (2009)
3019,19261099,70742,3.39,Documentary,149563,The Matador(2008)
3020,19261132,70833,3.42,Drama,121015,Queen Kelly (1929)
3021,19261144,70912,3.54,Drama,120552,Goodbye Solo (2008)
3022,19261243,70932,2.9,Comedy,131226,My Life in Ruins (2009)
3023,19261427,70946,2.26,Fantasy|Horror,151599,Troll 2 (1990)
3024,19261642,70994,2.61,Horror|Thriller,146767,Halloween II (2009)
3025,19261941,71135,3.45,Horror|Sci-Fi|Thriller,167774,Pandorum (2009)
3026,19264053,71156,3.21,Action|Comedy|Drama,129907,The Men Who Stare at Goats(2009)
3027,19266552,71205,2.65,Comedy|Horror|Sci-Fi|Thriller,80235,Jennifer's Body (2009)
3028,19267522,71248,3.04,Comedy,190538,Extract (2009)
3029,19268188,71254,2.96,Action|Sci-Fi|Thriller,88936,Gamer (2009)
3030,19269860,71264,3.35,Animation|Children|Fantasy|IMAX,198626,Cloudy with a Chance of Meatballs (2009)
3031,19273369,71282,3.8,Documentary,127588,"Food, Inc. (2008)"
3032,19274765,71302,2.46,Comedy|Sci-Fi,97549,Attack of the 50 Foot Woman (1958)
3033,19274835,71325,2.97,Comedy|Drama|Romance,165952,Love Happens (2009)
3034,19275101,71379,3.01,Horror|Mystery|Thriller,127673,Paranormal Activity (2007)
3035,19280167,71429,3.44,Comedy|Drama,188446,World's Greatest Dad (2009)
3036,19280682,71462,3.9,Documentary,191564,The Cove(2009)
3037,19281633,71464,3.59,Comedy|Drama,80213,"Serious Man, A (2009)"
3038,19284121,71494,2.83,Action|Animation|Comedy|Horror|Thriller,181403,The Haunted World of El Superbeasto(2009)
3039,19284192,71500,3.42,Comedy|Horror|Thriller,203054,Trick 'r Treat (2007)
3040,19284877,71518,3.54,Comedy|Drama,102249,Whip It (2009)
3041,19286181,71522,3.36,Documentary,186972,Unmistaken Child (2008)
3042,19286199,71530,3.26,Action|Sci-Fi|Thriller,177123,Surrogates (2009)
3043,19289225,71535,3.77,Action|Comedy|Horror,99715,Zombieland (2009)
3044,19302778,71537,2.73,Comedy|Drama|Musical|Romance,137927,Fame (2009)
3045,19302929,71542,3.51,Documentary,174060,The September Issue(2009)
3046,19303116,71571,2.44,Horror|Thriller,102290,Sorority Row (2009)
3047,19303269,71668,2.75,Comedy|Romance,135060,Couples Retreat (2009)
3048,19304162,71670,2.51,Comedy,147821,All About Steve (2009)
3049,19304533,71745,3.3,Adventure|Children|Drama|Fantasy|IMAX,130868,Where the Wild Things Are (2009)
3050,19306669,71838,3.71,Drama|Thriller,179081,Law Abiding Citizen (2009)
3051,19309239,71876,2.93,Drama,171851,Amelia (2009)
3052,19309407,71899,3.94,Animation|Comedy|Drama,122159,Mary and Max (2009)
3053,19312108,72011,3.7,Drama|Romance,109877,Up in the Air (2009)
3054,19318622,72129,2.86,Crime|Horror|Mystery|Thriller,78887,Saw VI (2009)
3055,19319630,72131,3.33,Documentary|Musical|IMAX,178464,Michael Jackson's This Is It (2009)
3056,19319958,72167,3.23,Action|Crime|Drama|Thriller,142524,The Boondock Saints II: All Saints Day(2009)
3057,19320888,72226,3.86,Adventure|Animation|Children|Comedy|Crime,151752,Fantastic Mr. Fox (2009)
3058,19326904,72294,3.22,Animation|Children|Drama|Fantasy|IMAX,79954,"Christmas Carol, A (2009)"
3059,19327881,72308,3.55,Action|Adventure|Drama|Sci-Fi,135790,Battlestar Galactica: The Plan (2009)
3060,19328382,72378,2.75,Action|Drama|Sci-Fi|Thriller,193658,2012 (2009)
3061,19334427,72393,2.97,Horror|Mystery|Sci-Fi|Thriller,118522,The Fourth Kind(2009)
3062,19335023,72395,3.55,Drama,169319,Precious (2009)
3063,19336392,72405,3.37,Crime|Drama,112116,Bad Lieutenant: Port of Call New Orleans (2009)
3064,19337228,72483,3.71,Drama|Romance,102752,Keith (2008)
3065,19337469,72489,3.11,Action|Crime|Drama|Thriller,75828,Ninja Assassin (2009)
3066,19338198,72591,2.86,Action|Thriller,170738,The Patriot(1998)
